DATE,TIME_hh,TIME_mm,Man_kW,Temp_C,Sun_h,Wind_m_par_S,Rain_mm
2017/4/22,15,00,2894,16.9,0,1.3,0
2017/4/22,16,00,2944,16.4,0,1.7,0
2017/4/22,17,00,3044,15.9,0,2.2,0
2017/4/22,18,00,3162,12.8,0,1.7,2.5
2017/4/22,19,00,3124,12.5,0,2,0.5
2017/4/22,20,00,3033,11.9,0,2.2,2.5
2017/4/22,21,00,2888,11.1,0,3.8,5
2017/4/22,22,00,2740,10.8,0,2.2,2.5
2017/4/22,23,00,2588,10,0,2.7,1.5
2017/4/23,0,00,2423,9.8,0,2.9,0.5
2017/4/23,1,00,2332,9.5,0,1.8,0.5
2017/4/23,2,00,2308,9,0,1.2,0
2017/4/23,3,00,2308,9.6,0,2.4,0
2017/4/23,4,00,2304,9.3,0,1.4,0
2017/4/23,5,00,2275,9.5,0,0.8,0
2017/4/23,6,00,2260,10.2,0,1.2,0
2017/4/23,7,00,2341,11,0.2,3.2,0
2017/4/23,8,00,2498,12.8,1,2.6,0
2017/4/23,9,00,2636,14.3,1,1.9,0
2017/4/23,10,00,2687,16.4,1,3.3,0
2017/4/23,11,00,2696,16.8,1,3.4,0
2017/4/23,12,00,2692,17.6,1,2.8,0
2017/4/23,13,00,2647,18.1,1,2.3,0
2017/4/23,14,00,2601,19.2,1,2.7,0
2017/4/23,15,00,2585,19.2,1,2.2,0
2017/4/23,16,00,2609,17.1,0.9,4.6,0
2017/4/23,17,00,2741,15.1,0.6,4.1,0
2017/4/23,18,00,2991,14.1,0.8,4.6,0
2017/4/23,19,00,3047,13.5,0,4.5,0
2017/4/23,20,00,2973,13.5,0,3,0
2017/4/23,21,00,2846,12.6,0,2.7,0
2017/4/23,22,00,2681,12.2,0,3.2,0
2017/4/23,23,00,2518,12.5,0,1.6,0
2017/4/24,0,00,2345,12.6,0,1.7,0
2017/4/24,1,00,2249,12.8,0,2.9,0
2017/4/24,2,00,2243,12.6,0,1.7,0
2017/4/24,3,00,2265,11.1,0,0.9,0
2017/4/24,4,00,2308,10.9,0,3.1,0
2017/4/24,5,00,2379,10.6,0,1.1,0
2017/4/24,6,00,2570,12,0.4,1.6,0
2017/4/24,7,00,2773,13,0.2,1.7,0
2017/4/24,8,00,3060,14.1,0.2,1.5,0
2017/4/24,9,00,3270,14.1,0,2,0
2017/4/24,10,00,3288,15.2,0,1.2,0
2017/4/24,11,00,3301,16.1,0.1,2.2,0
2017/4/24,12,00,3133,17.4,0.4,3,0
2017/4/24,13,00,3260,17.3,0.9,1.9,0
2017/4/24,14,00,3255,17.8,1,4.7,0
2017/4/24,15,00,3224,18.6,1,4.3,0
2017/4/24,16,00,3246,17.2,1,3.9,0
2017/4/24,17,00,3257,15.9,1,4.6,0
2017/4/24,18,00,3383,15.4,0.8,3.6,0
2017/4/24,19,00,3353,15,0,4.3,0
2017/4/24,20,00,3224,14.9,0,5.2,0
2017/4/24,21,00,3069,14.1,0,3.3,0
2017/4/24,22,00,2937,13.7,0,3.9,0
2017/4/24,23,00,2743,14.2,0,3.9,0
2017/4/25,0,00,2541,13.7,0,3.6,0
2017/4/25,1,00,2430,13.8,0,3.1,0
2017/4/25,2,00,2406,13.2,0,3,0
2017/4/25,3,00,2420,12.2,0,2.9,0
2017/4/25,4,00,2441,13.1,0,2.9,0
2017/4/25,5,00,2472,12.8,0,3.4,0
2017/4/25,6,00,2609,13.6,0.3,2.4,0
2017/4/25,7,00,2792,15,0.9,2.6,0
2017/4/25,8,00,3071,15.5,0.2,3.1,0
2017/4/25,9,00,3270,17.5,0.7,4.7,0
2017/4/25,10,00,3304,17.1,0.4,3.8,0
2017/4/25,11,00,3318,18.7,0.8,5.7,0
2017/4/25,12,00,3171,20,1,5.8,0
2017/4/25,13,00,3294,20,1,4.2,0
2017/4/25,14,00,3289,20.3,1,6.3,0
2017/4/25,15,00,3248,20,1,6.8,0
2017/4/25,16,00,3244,18.1,1,7.6,0
2017/4/25,17,00,3248,16.9,1,7.1,0
2017/4/25,18,00,3376,16,0.2,6.9,0
2017/4/25,19,00,3340,15.5,0,8.1,0
2017/4/25,20,00,3211,15.4,0,6.7,0
2017/4/25,21,00,3054,15.2,0,5.9,0
2017/4/25,22,00,2926,14.9,0,3.1,0
2017/4/25,23,00,2730,15,0,4.8,0
2017/4/26,0,00,2522,15.1,0,4.3,0
2017/4/26,1,00,2423,14.9,0,3.8,0
2017/4/26,2,00,2409,14.7,0,3.9,0
2017/4/26,3,00,2410,14.6,0,3.4,0
2017/4/26,4,00,2430,14.2,0,2.8,0
2017/4/26,5,00,2460,14.7,0,3.3,0
2017/4/26,6,00,2600,15.2,0,4.2,0
2017/4/26,7,00,2810,16.3,0,4.8,0
2017/4/26,8,00,3120,16.7,0,5.2,0
2017/4/26,9,00,3324,17.6,0,5,0
2017/4/26,10,00,3369,17.6,0,6,0
2017/4/26,11,00,3369,17.8,0,6,0
2017/4/26,12,00,3163,17.9,0,6.1,0
2017/4/26,13,00,3328,18.7,0,6.7,0
2017/4/26,14,00,3292,18.6,0,7.4,0
2017/4/26,15,00,3260,19,0,7.8,0
2017/4/26,16,00,3269,18.3,0,6.1,0
2017/4/26,17,00,3272,18,0,5,0
2017/4/26,18,00,3385,17.4,0,5.3,0
2017/4/26,19,00,3340,17.1,0,4.3,0
2017/4/26,20,00,3200,17,0,3.3,0
2017/4/26,21,00,3045,16.8,0,4.4,0
2017/4/26,22,00,2901,17.2,0,4.6,0
2017/4/26,23,00,2708,17.3,0,5.1,0
2017/4/27,0,00,2510,17.2,0,3.5,0
2017/4/27,1,00,2402,17.3,0,4.1,0
2017/4/27,2,00,2380,16.6,0,3.4,0
2017/4/27,3,00,2392,14.1,0,3.5,0
2017/4/27,4,00,2404,13.5,0,2.2,0.5
2017/4/27,5,00,2467,12.8,0,2.3,0.5
2017/4/27,6,00,2657,13.3,0,2.5,1
2017/4/27,7,00,2865,12.9,0,2.5,0.5
2017/4/27,8,00,3109,12.1,0,4.1,1
2017/4/27,9,00,3292,13.3,0,2.4,0
2017/4/27,10,00,3294,13.2,0,3.7,0
2017/4/27,11,00,3301,14.8,0.4,2.1,0
2017/4/27,12,00,3114,15.9,0.5,2.8,0
2017/4/27,13,00,3273,16.9,0.9,2.8,0
2017/4/27,14,00,3241,17.9,0.6,2.7,0
2017/4/27,15,00,3236,18.3,0.9,2.8,0
2017/4/27,16,00,3225,17.2,0.8,4.4,0
2017/4/27,17,00,3231,16,0.9,5,0
2017/4/27,18,00,3368,15,0,4.2,0
2017/4/27,19,00,3333,14.2,0,3.3,0
2017/4/27,20,00,3208,13.6,0,3.9,0
2017/4/27,21,00,3060,13.5,0,4,0
2017/4/27,22,00,2919,13.3,0,2,0
2017/4/27,23,00,2724,13.1,0,3.4,0
2017/4/28,0,00,2527,13.4,0,3,0
2017/4/28,1,00,2411,13.1,0,2.5,0
2017/4/28,2,00,2396,13.3,0,2.4,0
2017/4/28,3,00,2400,13.6,0,1.5,0
2017/4/28,4,00,2420,13.2,0,2.1,0
2017/4/28,5,00,2453,12.2,0,3.6,0
2017/4/28,6,00,2612,12.2,0,1.6,0
2017/4/28,7,00,2762,12.7,0.2,2.7,0
2017/4/28,8,00,3004,14,0.6,1.9,0
2017/4/28,9,00,3203,16.7,1,1.9,0
2017/4/28,10,00,3255,17,0.6,1.6,0
2017/4/28,11,00,3257,18.7,0.7,1.2,0
2017/4/28,12,00,3102,19.8,0.9,3,0
2017/4/28,13,00,3214,19.9,1,4.4,0
2017/4/28,14,00,3188,19.9,1,4.4,0
2017/4/28,15,00,3148,20.3,1,4.5,0
2017/4/28,16,00,3142,20,1,4.1,0
2017/4/28,17,00,3113,19.4,1,3.3,0
2017/4/28,18,00,3211,17.1,0.5,3.4,0
2017/4/28,19,00,3187,16.4,0,2.7,0
2017/4/28,20,00,3067,15.6,0,1.6,0
2017/4/28,21,00,2911,15.1,0,4.3,0
2017/4/28,22,00,2801,14.3,0,2.7,0
2017/4/28,23,00,2635,13.7,0,2,0
2017/4/29,0,00,2453,13.4,0,1.9,0
2017/4/29,1,00,2349,12.8,0,1.6,0
2017/4/29,2,00,2320,12.8,0,2.1,0
2017/4/29,3,00,2318,11.9,0,1.8,0
2017/4/29,4,00,2317,11.3,0,0.9,0
2017/4/29,5,00,2274,10.6,0,0.9,0
2017/4/29,6,00,2281,12.1,0.5,0.3,0
2017/4/29,7,00,2385,14.6,1,0.7,0
2017/4/29,8,00,2566,16.2,1,1.3,0
2017/4/29,9,00,2710,17.5,1,1.5,0
2017/4/29,10,00,2786,18.8,1,3.6,0
2017/4/29,11,00,2827,18.4,0.6,3,0
2017/4/29,12,00,2797,20.6,0.8,3.8,0
2017/4/29,13,00,2779,22.4,1,4.2,0
2017/4/29,14,00,2735,21.7,0.9,5.5,0
2017/4/29,15,00,2750,22.7,0.9,5.6,0
2017/4/29,16,00,2752,20.6,0.3,5.3,0
2017/4/29,17,00,2795,21.5,1,3.6,0
2017/4/29,18,00,2940,17.6,0.4,6.1,0
2017/4/29,19,00,2944,16.1,0,4.2,0
2017/4/29,20,00,2862,15.1,0,1.6,0
2017/4/29,21,00,2719,14.8,0,1.6,0
2017/4/29,22,00,2576,13.9,0,1.3,0
2017/4/29,23,00,2434,12.9,0,1.3,0
